#OK
#SQL= select *
#	  from millimil..MMField
#	 where snapnum=63 
#	   
#MAXROWS UNLIMITED
#QUERYTIMEOUT 30 sec
#DATE 2022-06-28 07:42:28.918 CEST
#QUERYTIME 55 millisec
#COLUMN 1 name=snapnum JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 2 name=phkey JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 3 name=cic JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=g1_25 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 5 name=g2_5 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=g5 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=g10 JDBC_TYPE=7 JDBC_TYPENAME=real
#snapnum,phkey,cic,g1_25,g2_5,g5,g10
63,6021,0.9472637,1.0976413,1.4743328,1.2099487,0.9661436
63,6022,0.10987593,0.8759421,1.7242087,1.1927414,0.97748
63,6023,1.0022017,1.776777,2.026024,1.2508643,0.9829458
63,6024,0.8074216,3.0487864,2.1218944,1.3623568,1.00418
63,6025,7.3916535,3.8855634,2.3738782,1.4795114,1.0253301
63,6026,0.3179743,1.4012593,1.7311826,1.3663442,1.016679
63,6027,0.19311528,1.1255242,1.6948925,1.2787403,0.99688375
63,6028,0.2663659,0.97152054,1.5738474,1.3157483,0.9867502
63,6029,0.5876698,1.8217257,1.9384128,1.4192669,1.0078932
63,6030,1.3817731,2.688539,2.7960508,1.5504363,1.0183648
63,6031,1.8029642,1.5199986,1.9802771,1.4119769,0.99679196
63,6032,2.2474623,1.5111337,1.9060392,1.4234596,0.99638045
63,6033,2.570431,4.035772,3.2371018,1.5829666,1.0183647
63,6034,4.3617415,2.2078593,2.0478227,1.4345678,1.0052768
63,6035,0.23972932,0.92177373,1.39701,1.3148364,0.9829354
63,6036,0.14317167,0.36870095,1.1359835,1.2800858,0.9847855
63,6037,0.19810964,1.0177996,1.870192,1.407213,1.0080607
63,6038,0.65592605,3.3372414,3.2774134,1.5709995,1.0244352
63,6039,0.2913377,0.73319817,1.7545179,1.4020307,1.0021881
63,6040,0.3029912,0.48613742,0.9543835,1.2263325,0.98057306
63,6041,0.3196391,0.5752848,0.83934027,1.0824753,0.9597516
63,6042,1.3101872,1.4184797,1.3392265,1.1295608,0.9537343
63,6043,0.9555877,1.012658,1.2742751,1.2602005,0.9746079
63,6044,0.41286716,0.7610284,1.1132413,1.190577,0.9615113
63,6045,2.1858652,1.6506522,1.2658954,1.0896212,0.94158167
63,6046,0.35959396,0.747018,0.83608425,1.0386605,0.94272316
63,6047,0.18812092,0.32789147,0.7834122,1.1474671,0.96298194
63,6048,0.063261904,0.18943845,0.60689616,1.0185665,0.9355113
63,6049,0.13484773,0.37177005,0.7344724,0.9490017,0.9168746
63,6050,0.2763546,0.6310116,0.95312685,0.9893486,0.91988057
63,6051,0.28301376,0.4110829,0.8304299,1.0575413,0.9379564
63,6052,0.28467855,0.4600294,0.65108037,0.9102894,0.90596586
63,6053,0.22474623,0.387395,0.7432637,0.8658557,0.89050514
63,6054,0.093228064,0.3195161,0.7002181,0.8452687,0.88425076
63,6055,0.06825626,0.26677904,0.5532522,0.8850474,0.9003501
63,6056,0.3529348,0.4322632,0.55210155,0.93418086,0.9197361
63,6057,0.33795175,0.3860769,0.61704564,0.9825233,0.94246846
63,6058,0.23473495,0.42661563,0.93912077,1.1869797,0.9800121
63,6059,0.051608395,0.2549482,0.70012873,1.1041236,0.9565568
63,6060,0.1664787,0.7397866,0.9438256,1.1411276,0.9582031
63,6061,0.7541484,1.5005301,1.1861031,1.2217131,0.9801494
63,6062,0.8407174,0.8944085,0.8167797,1.016686,0.9450654
63,6063,2.1109498,0.87807447,0.70418245,0.96428853,0.92427707
63,6064,0.2280758,0.9111865,0.7964361,0.97197235,0.933949
63,6065,0.8623596,1.2812926,0.88304096,1.0246011,0.9523784
63,6066,9.689059,2.8169947,1.2378238,1.2211977,0.98524463
63,6067,0.66424996,1.2411427,1.1027161,1.148859,0.9651621
63,6068,0.41453192,0.798237,1.1086718,1.1254228,0.9779691
63,6069,0.16814348,1.0292255,1.0916162,1.1897575,0.99591905
63,6070,0.32629824,0.72937816,0.7592774,1.011211,0.9648763
63,6071,3.3628695,1.1788474,0.7529434,0.9588367,0.94916886
63,6072,0.7707963,0.923117,0.7671759,0.90628934,0.9347744
63,6073,0.2280758,0.73268,1.1445087,1.0613004,0.96089107
63,6074,0.50609523,0.640757,1.0512909,1.0742548,0.94624394
63,6075,0.304656,0.53794426,0.75107545,0.91766304,0.91729486
63,6076,0.47279948,0.6563637,0.79667217,0.87129104,0.9031905
63,6077,0.26969546,0.9804371,1.1902697,1.0119885,0.9294005
63,6078,2.953332,1.4831214,1.2721802,1.0060424,0.9459679
63,6079,2.359003,1.2267232,0.79529124,0.8597097,0.92280465
63,6080,0.10987593,0.6045277,0.73703444,0.8203031,0.9148354
63,6081,0.101552,0.22416128,0.60076,0.787716,0.9128724
63,6082,0.08323935,0.35422727,1.0750186,0.92376125,0.92969793
63,6083,0.5177487,0.9691729,1.2770907,0.96092516,0.9349067
63,6084,0.19644485,0.7639982,1.2613058,0.9645495,0.9161651
63,6085,0.10821114,0.4108871,1.1124493,0.9270332,0.9087463
63,6086,0.23473495,0.3707858,0.76116043,0.80364597,0.88918966
63,6087,0.29799685,0.5945008,0.82436407,0.83423424,0.89306843
63,6088,0.28634334,0.64094496,0.9062973,0.8318918,0.87915355
63,6089,0.31297994,1.1549624,0.9560036,0.8147923,0.87250197
63,6090,7.043713,2.881793,1.1202679,0.78781873,0.8677443
63,6091,0.13318294,1.1639484,0.9787687,0.80349624,0.8743863
63,6092,0.49610648,0.89761156,1.0968447,0.90208834,0.8966218
63,6093,2.335696,1.568157,1.0427706,0.86045086,0.89267075
63,6094,0.632619,0.9619964,0.94498265,0.8987052,0.901755
63,6095,0.37790662,0.888233,1.1057767,0.93979126,0.90530676
63,6096,4.544868,2.1483777,1.4141502,1.0193617,0.92454433
63,6097,1.8828739,1.3004137,0.96460474,0.9622212,0.925158
63,6098,0.38956013,0.9056218,0.9533136,0.9107895,0.9126235
63,6099,0.93061584,1.2666819,1.2790766,0.9720564,0.91264707
63,6100,2.335696,1.331345,1.2991984,0.9929064,0.92111397
63,6101,0.35626438,0.5761026,0.8215996,0.92513484,0.92614186
63,6102,0.23307016,0.6785059,0.8838628,0.9842694,0.9409046
63,6103,0.39954886,1.7809535,1.4699043,1.0431477,0.93521327
63,6104,7.8294926,5.965109,2.2242613,1.0935978,0.93704623
63,6105,40.35943,11.474227,2.54363,1.1056355,0.9469972
63,6106,2.9183714,4.4851913,2.1405864,1.0684644,0.9460339
63,6107,1.9428062,3.1028364,1.948614,1.0621754,0.93130964
63,6108,0.7591428,1.415716,1.6786689,1.0189676,0.9208266
63,6109,0.37624183,1.9109219,1.8653605,1.0291188,0.9377727
63,6110,3.4011595,4.82122,2.2838607,1.0712105,0.9361153
63,6111,1.4533589,2.6657476,1.9392716,1.0519152,0.9242423
63,6112,0.98055947,1.1173251,1.5213053,1.0258352,0.9163273
63,6113,1.8162825,2.6023357,1.9496118,1.0503092,0.93086064
63,6114,0.58933455,1.2897621,1.5516106,0.997656,0.93518794
63,6115,0.80575687,0.9371454,1.3309302,0.984021,0.9154613
63,6116,1.8029642,1.3172458,1.189511,0.9482428,0.91818815
63,6117,3.20305,1.8741326,1.4043367,0.9677487,0.94067395
63,6118,2.195854,2.8855884,1.7965738,1.031393,0.93339616
63,6119,1.0255088,1.0772337,1.3225569,1.0007037,0.915982
63,6120,1.2119648,0.86002845,0.994818,0.9357256,0.908646
63,6121,0.1381773,0.7847459,0.7988406,0.8611332,0.910804
63,6122,0.14150688,0.3789278,0.73978966,0.88950485,0.91495997
63,6123,0.37457705,0.74472475,1.0536865,0.9625852,0.91122204
63,6124,1.2985338,0.9036154,1.0701178,0.93519527,0.9053562
63,6125,0.73417103,0.6693856,0.8671455,0.87171274,0.90423095
63,6126,0.31464472,0.82481974,0.84561574,0.834104,0.9038331
63,6127,0.48944733,0.9875114,1.0078356,0.89797586,0.9061347
63,6128,1.9161696,1.1780775,0.97200084,0.8314285,0.89804876
63,6129,0.49777126,0.72567326,0.876759,0.7877196,0.8929159
63,6130,0.69921046,1.1090691,0.98041236,0.82530594,0.8883497
63,6131,0.59432894,0.8998405,1.0007185,0.86783206,0.8929694
63,6132,1.6431446,1.1232815,0.9255124,0.7761378,0.87504894
63,6133,2.7535574,1.9584697,1.0563104,0.75936013,0.86835796
63,6134,0.28467855,0.8612481,0.8861619,0.72833806,0.87860143
63,6135,1.1670156,0.93320596,0.8845692,0.7482373,0.88495874
63,6136,0.10654636,0.4727216,0.76912326,0.75302285,0.9012457
63,6137,0.21975186,0.3670266,0.70099986,0.7769485,0.8908235
63,6138,0.1381773,0.457436,0.9609923,0.89344,0.9066655
63,6139,0.41952628,0.9447175,0.97453547,0.85938436,0.9130956
63,6140,0.19145049,0.5981389,0.9218188,0.8635627,0.93887836
63,6141,0.0882337,0.3496361,0.9175427,0.89208347,0.9301697
63,6142,0.18479134,0.20656382,0.5308119,0.7621153,0.9165313
63,6143,0.0765802,0.23482527,0.6081857,0.74355006,0.92846024
63,6144,0.18146177,0.23934688,0.4658708,0.7326152,0.96712
63,6145,0.14816603,0.2236786,0.41707554,0.74426055,0.952486
63,6146,0.7458245,0.40907592,0.7952916,0.86849433,0.96366286
63,6147,0.19145049,0.36076427,0.80128527,0.84946376,0.9757547
63,6148,0.10321679,0.20132144,0.6090858,0.83987135,1.023869
63,6149,0.22141665,0.24884595,0.58656776,0.8462663,1.0072606
63,6150,0.17480262,0.2168885,0.33164015,0.75004077,0.99876064
63,6151,0.49610648,0.29188552,0.36437765,0.74644464,1.0173533
63,6152,0.1281886,0.2074955,0.31769,0.82000005,1.0771374
63,6153,0.054937966,0.16553274,0.3561884,0.9844898,1.1430918
63,6154,0.18312655,0.21182121,0.3231189,0.9678611,1.1134397
63,6155,0.23972932,0.20289533,0.28966027,0.8145768,1.0534484
63,6156,0.0382901,0.17626409,0.42459336,0.8627247,1.0592244
63,6157,0.15482518,0.21370931,0.38952565,0.95445526,1.1165255
63,6158,0.05327318,0.22070587,0.42158285,0.9802635,1.1448169
63,6159,0.039954886,0.1514103,0.45265985,0.87112236,1.081326
63,6160,0.20809835,0.5808926,0.75877595,0.91073745,1.0709635
63,6161,0.890661,0.64705545,0.5908183,0.95783305,1.1300687
63,6162,0.4561516,0.452673,0.5263878,0.9245086,1.104621
63,6163,0.22474623,0.43178067,0.67696905,0.89644545,1.051541
63,6164,0.9106384,0.7748457,0.83010083,0.89364725,1.0304986
63,6165,0.5427205,0.54565555,0.5615234,0.86642295,1.0781758
63,6166,0.83905256,0.83670294,0.66614723,0.9060689,1.0994344
63,6167,3.04656,1.362988,1.0133022,0.9177175,1.0462974
63,6168,1.0521454,2.6850734,1.5968386,0.96815604,0.99918675
63,6169,18.424196,6.166184,1.9873189,1.0168053,0.9610597
63,6170,0.1281886,2.1783557,1.4264414,0.9534391,0.9738306
63,6171,0.09156328,0.86248994,1.1217681,0.9226729,1.0178298
63,6172,0.1897857,0.71807116,1.0572462,0.92577994,1.0039095
63,6173,0.5976585,1.7441998,1.4637445,0.9719589,0.9646179
63,6174,11.139089,4.7714167,1.9186853,1.0238997,0.95484537
63,6175,0.9888834,1.8401312,1.3849626,0.95996785,0.9884842
63,6176,0.33795175,0.81651455,1.222133,0.96956354,0.98608893
63,6177,1.6547982,2.7082796,1.9348491,1.0387969,0.95666736
63,6178,0.5177487,1.1651672,1.5618402,0.9980622,0.9634739
63,6179,0.18645613,0.5163458,1.0143118,0.9455513,0.9980815
63,6180,0.789109,0.65672016,1.1363312,0.97968155,0.99919534
63,6181,0.6226303,1.7633916,1.7337602,1.0343989,0.9686172
63,6182,1.2352718,3.9211302,2.0653136,1.0688297,0.96491057
63,6183,1.0987593,0.8180153,1.3088663,0.9987394,0.99095243
63,6184,0.28634334,0.4838398,0.8690267,0.9295552,1.0242362
63,6185,0.58933455,0.5854281,0.83008057,0.8974222,1.0625356
63,6186,0.4711347,0.41745836,0.57676506,0.86817807,1.0658784
63,6187,0.41952628,0.46103173,0.72276235,0.89936864,1.0233152
63,6188,0.77912027,0.4870039,0.65508735,0.9092012,1.040281
63,6189,0.41286716,0.44032964,0.5891687,0.9279552,1.0874602
63,6190,0.61430633,0.76810396,0.87233853,0.9503879,1.078594
63,6191,0.7741259,0.574146,0.8236486,0.9399549,1.0366321
63,6192,0.19977443,0.33534795,0.579081,0.9040214,1.0371343
63,6193,0.22141665,0.37627017,0.6666505,0.96903056,1.0823454
63,6194,0.2763546,0.2522866,0.45612273,0.9567549,1.0957057
63,6195,0.2147575,0.26771262,0.44965357,0.8770721,1.044695
63,6196,0.17147304,0.19688039,0.30861115,0.827005,1.0366398
63,6197,0.14483646,0.19265938,0.35940433,0.9682365,1.0903541
63,6198,0.22974059,0.26006603,0.47870928,0.9703726,1.0737674
63,6199,0.39788407,0.28735346,0.39068207,0.8484909,1.026045
63,6200,0.2647011,0.28206477,0.44192356,0.7999579,0.9821235
63,6201,0.11154072,0.1666499,0.35439667,0.76938957,0.98745406
63,6202,0.22308144,0.26515454,0.6072693,0.8685057,0.9983977
63,6203,0.19478007,0.40108758,0.7206727,0.90217024,0.99604267
63,6204,0.8207399,0.76190025,1.03516,0.9325786,0.96150446
63,6205,0.1897857,0.35357246,0.8773283,0.89635795,0.95954794
63,6206,0.06659147,0.16957545,0.46653494,0.7676033,0.9456136
63,6207,0.06659147,0.41487378,0.59119755,0.8008142,0.9445162
63,6208,1.1137425,0.92853504,0.67838204,0.8409033,0.9493181
63,6209,2.6053915,1.2123375,1.1044265,0.9756888,0.9694747
63,6210,0.2280758,0.5145313,0.8502923,0.9419237,0.99999774
63,6211,0.5343966,0.462434,0.52903503,0.83636767,0.98273236
63,6212,0.22641101,0.32234463,0.54891676,0.8763183,0.9878267
63,6213,0.061597113,0.32512066,0.8968427,0.9854674,1.0087491
63,6214,0.13151817,0.56607825,1.0677865,1.0251591,0.981703
63,6215,0.6359486,0.67781764,0.6717576,0.88618475,0.9582865
63,6216,0.56769234,0.6177582,0.62886983,0.93653923,0.96972454
63,6217,0.3296278,0.34826845,0.6012863,0.9904075,0.9822566
63,6218,0.16814348,0.33307835,0.9080778,1.1424173,1.0117688
63,6219,0.28134897,0.42348346,1.0053492,1.0813804,0.9963278
63,6220,0.18146177,0.24292244,0.8417449,1.0357515,1.0202999
63,6221,0.1281886,0.33991513,0.75848407,1.0975995,1.0328636
63,6222,0.15648997,0.2964292,0.5406888,0.9778744,1.0045279
63,6223,0.15815476,0.23470007,0.52685153,0.9222515,0.9956092
63,6224,0.093228064,0.20447852,0.51289344,0.9309364,1.0255502
63,6225,0.12319423,0.42126083,0.5648799,0.9831837,1.0305027
63,6226,0.18312655,0.4062152,0.6493854,1.0688537,1.0582749
63,6227,0.11819987,0.2428751,0.71534663,1.0078102,1.0488694
63,6228,0.28800812,0.42427328,0.7132678,1.0096029,1.0803818
63,6229,0.45115724,0.3890451,0.5845064,1.0608425,1.0865445
63,6230,0.53606135,0.4821504,0.59169847,1.0064504,1.0586675
63,6231,0.12319423,0.38219056,0.5760852,0.96913385,1.0578341
63,6232,0.4578164,0.37189442,0.62914616,0.9613245,1.0589418
63,6233,0.5227431,0.4014904,0.60507095,0.96663374,1.0636097
63,6234,0.50609523,0.36604816,0.48605803,0.87203646,1.0215712
63,6235,0.12985338,0.2603351,0.5213185,0.89711237,1.0220299
63,6236,0.11487029,0.3486796,0.7976499,0.9669564,1.0409156
63,6237,0.304656,0.38733545,0.7445268,0.93472075,1.036302
63,6238,0.3928897,0.6955168,0.88540137,0.9795333,1.0762353
63,6239,0.27302504,0.6485185,0.8920341,0.98864025,1.0763133
63,6240,1.952795,1.6513675,1.2486727,1.0092778,1.0833986
63,6241,0.66424996,1.6731346,1.2057742,0.97845405,1.0776459
63,6242,0.5693571,0.85240996,1.1184317,0.9798608,1.0401859
63,6243,1.17201,1.5269537,1.2702831,1.0254326,1.0495489
63,6244,6.507652,3.3743832,1.4838212,1.0401273,1.0471121
63,6245,0.47779384,1.3292173,1.2283422,0.97767955,1.0326755
63,6246,0.45448682,1.2438899,1.1933203,0.94243515,1.0675837
63,6247,1.7413671,1.7442962,1.3270944,0.99881864,1.0796213
63,6248,0.11320551,0.8777345,1.1263872,1.0726014,1.0958952
63,6249,0.06992105,0.40274417,0.87552744,1.1756814,1.1139534
63,6250,0.43450937,0.35127497,0.6961184,1.1265811,1.1053987
63,6251,0.40953758,0.67017794,0.9721679,1.0529854,1.0933752
63,6252,0.32296866,0.7218813,1.1276996,1.0821588,1.0623745
63,6253,0.484453,0.5010416,0.89796495,1.1606466,1.0765173
63,6254,0.34960523,0.5709421,1.1241288,1.2236091,1.0838429
63,6255,0.6043176,1.4819698,1.3813933,1.1198843,1.0649645
63,6256,2.0077329,3.8561354,1.8655335,1.1957343,1.0384846
63,6257,0.50609523,1.7992072,1.5996445,1.2972649,1.0582516
63,6258,0.37291226,0.87573045,1.2283376,1.2185811,1.0512804
63,6259,0.20476879,1.3370684,1.4631441,1.1409615,1.0350279
63,6260,0.49777126,2.2043893,1.7037463,1.2137738,1.0129459
63,6261,0.5460501,1.5630027,1.5284675,1.29256,1.0311118
63,6262,7.1669073,4.633726,2.052268,1.3880575,1.038603
63,6263,20.448578,6.828111,2.1793656,1.283778,1.0180503
63,6264,3.6275706,4.1453185,2.1266959,1.191196,0.9975727
63,6265,0.18312655,1.453798,1.7452103,1.142129,0.9952478
63,6266,0.38623056,1.9985181,1.5244291,1.0773656,1.0195553
63,6267,17.58681,5.829959,1.8702377,1.1121839,1.0191658
63,6268,0.8939906,2.132753,1.5934107,1.0466934,1.002525
63,6269,0.4178615,0.995323,1.3611997,1.0243168,1.0068785
63,6270,0.20809835,1.2645655,1.7737775,1.0822031,0.9797969
63,6271,1.9428062,2.550365,2.0926669,1.1189365,0.97913414
63,6272,0.16148433,0.93374145,1.5835373,1.0685307,0.96691716
63,6273,0.8024273,0.5050673,0.8420274,0.94973564,0.9438042
63,6274,0.14150688,0.23574902,0.64327437,0.88523966,0.9605392
63,6275,0.09156328,0.7238855,1.1997546,0.9943086,0.9867725
63,6276,0.11320551,1.9051521,1.4502231,1.0707211,1.0071597
63,6277,0.1764674,0.26993474,0.76964396,0.96768475,0.9842164
63,6278,0.34461087,0.39939708,0.88416654,1.0308535,0.9667665
63,6279,0.37790662,1.5448946,1.6599631,1.1491557,0.9879148
63,6280,1.8029642,2.8470638,1.8016245,1.259907,1.0106902
63,6281,2.5887437,2.7927043,1.8622568,1.388157,1.0331281
63,6282,0.10987593,0.63338625,1.156433,1.289269,1.0149758
63,6283,0.18645613,0.45850077,0.9968011,1.1491266,0.99123245
63,6284,0.12985338,0.28918824,0.8641101,1.083917,1.0100452
63,6285,0.2147575,0.4691864,0.97281927,1.224197,1.0354751
63,6286,0.62762463,1.2356769,1.447099,1.2999333,1.0528759
63,6287,0.35626438,1.5401753,1.5274445,1.1742252,1.0299978
63,6288,0.8107512,0.85309166,1.1603909,1.0998604,1.0561974
63,6289,0.7091992,0.67048717,1.1045462,1.2295865,1.0795077
63,6290,0.19977443,0.43209136,0.9108123,1.1760502,1.0638101
63,6291,0.101552,0.27025902,0.7331227,1.0286955,1.0366106
63,6292,0.18812092,0.47283188,0.7290383,0.99365956,1.0692327
63,6293,0.24472366,0.69439155,1.0015196,1.1481953,1.0984148
63,6294,1.4633477,0.90032357,1.0043712,1.1839418,1.1115546
63,6295,1.0371622,1.1767715,1.0061034,1.0510777,1.0876672
63,6296,0.3196391,0.8084598,0.99634516,0.94599473,1.0651076
63,6297,0.19644485,0.38426688,0.8083956,0.864831,1.0465796
63,6298,0.1664787,0.48491398,0.8908325,0.9169761,1.0139785
63,6299,0.45115724,1.2077371,1.136252,0.99580693,1.033486
63,6300,0.14650124,0.21424688,0.6196984,0.9059024,1.0094938
63,6301,0.12319423,0.1368725,0.4708815,0.8144322,0.98524064
63,6302,0.03662531,0.10410172,0.41131288,0.76112896,1.0159671
63,6303,0.10654636,0.23000668,0.5670356,0.86274856,1.0407761
63,6304,0.0882337,0.15863745,0.3362537,0.77843577,1.0080786
63,6305,0.071585834,0.1113222,0.22821261,0.66106707,0.977616
63,6306,0.07990977,0.14887305,0.28514692,0.7047327,0.94823945
63,6307,0.15981954,0.1815908,0.3669907,0.8046624,0.9766013
63,6308,0.32296866,0.2653132,0.38476568,0.726004,0.9366217
63,6309,0.35626438,0.22714049,0.28794417,0.61960155,0.90500385
63,6310,0.25138283,0.16564511,0.20091672,0.5914849,0.93354046
63,6311,0.19644485,0.2104092,0.32272232,0.7224277,0.968713
63,6312,0.66924435,0.37298664,0.5976878,0.8816875,1.0064929
63,6313,0.4694699,0.9552195,1.0197442,1.044867,1.0436691
63,6314,0.11487029,0.46397635,0.93949765,1.0905585,1.0753366
63,6315,0.36458832,0.26601624,0.5467791,0.92671335,1.0416838
63,6316,0.16814348,0.19363885,0.5101039,0.9373315,1.0074096
63,6317,0.06992105,0.31635234,0.78799623,1.0888882,1.037755
63,6318,0.14650124,0.6058778,0.8974638,1.005755,1.0029635
63,6319,0.15648997,0.29154688,0.5876945,0.86146736,0.97026825
63,6320,0.15648997,0.31348637,0.5160844,0.84787333,0.9413737
63,6321,0.28634334,0.3877056,0.67439526,0.97455907,0.96989596
63,6322,0.29633206,0.2503753,0.6601087,1.1010064,1.0072013
63,6323,0.14483646,0.18653403,0.5002626,0.961125,0.9798936
63,6324,0.1398421,0.17657524,0.50289404,0.9926054,0.96095735
63,6325,0.15648997,0.19365159,0.6221109,1.1274629,0.9853919
63,6326,0.3396165,0.2920179,0.4972229,0.95533967,0.946378
63,6327,0.093228064,0.2414452,0.42720237,0.8397985,0.9217963
63,6328,0.2780194,0.41880435,0.45413613,0.74207616,0.8959922
63,6329,0.21642229,0.35236204,0.47949982,0.8799784,0.93548757
63,6330,0.2763546,0.2506644,0.43468812,0.84254944,0.95176923
63,6331,0.26969546,0.37162164,0.44528845,0.734966,0.91170645
63,6332,0.25804198,0.4051459,0.4204641,0.65283006,0.8835712
63,6333,0.1764674,0.31655326,0.39779535,0.759105,0.92546934
63,6334,1.3301647,0.6985885,0.49827886,0.80574906,0.9112725
63,6335,1.3284999,0.7605459,0.5093555,0.67794883,0.8712688
63,6336,0.6742387,0.57206315,0.5315816,0.6538379,0.8500148
63,6337,0.3412813,0.3212523,0.3866695,0.61039215,0.8597254
63,6338,0.16980825,0.23058486,0.36163718,0.71685314,0.9037388
63,6339,0.4444981,0.46327057,0.5097057,0.77524316,0.89072216
63,6340,0.29633206,0.28118193,0.564633,0.784486,0.875507
63,6341,0.054937966,0.1628519,0.37776196,0.714807,0.88835365
63,6342,0.34960523,0.2626057,0.36598593,0.6080245,0.841947
63,6343,0.28467855,0.42957306,0.5534222,0.6673427,0.8338288
63,6344,0.1531604,0.3887665,0.67394036,0.7082422,0.8235752
63,6345,0.65426123,0.7910841,0.95127684,0.7600849,0.81999445
63,6346,0.1514956,0.24773486,0.6038589,0.6863749,0.8281752
63,6347,0.3179743,0.24185883,0.42388684,0.6380583,0.83123624
63,6348,0.07990977,0.18165232,0.5478085,0.7450628,0.8802675
63,6349,0.2780194,0.42684203,0.9037106,0.79392684,0.8801788
63,6350,0.11819987,1.2007858,1.300483,0.8694352,0.86455667
63,6351,0.2763546,0.3293375,0.8154659,0.821717,0.8664623
63,6352,0.1398421,0.5165927,1.188706,0.9315432,0.9041172
63,6353,0.61597115,2.523896,1.7389832,0.96507776,0.9045389
63,6354,0.24305889,1.0100768,1.3146486,0.89333725,0.927962
63,6355,0.09655764,0.23837994,0.8389521,0.8529895,0.9245627
63,6356,0.086568914,0.8071222,1.2335106,0.93320614,0.96144587
63,6357,1.2236184,1.8628526,1.6415964,0.9579881,0.9685398
63,6358,1.4633477,3.294512,2.0644264,1.0205525,0.937433
63,6359,1.1004242,1.9549564,1.7124037,1.0078506,0.9342368
63,6360,0.16814348,1.0261395,1.541625,1.0039713,0.9388957
63,6361,0.1531604,1.2750717,1.565933,1.0212965,0.94999397
63,6362,0.07990977,0.3299144,0.8401466,0.91016567,0.9247235
63,6363,0.09822243,0.27059484,0.8944308,0.90785587,0.91124463
63,6364,0.0765802,0.12525281,0.57505774,0.83154124,0.9294104
63,6365,0.07990977,0.14202444,0.54608756,0.8401998,0.94168824
63,6366,0.0765802,0.2941506,0.9845251,0.94643945,0.9713884
63,6367,0.0765802,0.32357278,0.97012174,0.9270779,0.9627066
63,6368,0.14150688,0.21023113,0.5535343,0.83784795,0.99458945
63,6369,0.1281886,0.19822761,0.62304753,0.8634111,1.0004625
63,6370,0.08157456,0.10599968,0.3461718,0.7577628,0.9668051
63,6371,0.17480262,0.13974498,0.33535326,0.7375897,0.95596355
63,6372,0.09156328,0.12677234,0.23736447,0.65936977,0.9887267
63,6373,0.04827882,0.087575465,0.28345835,0.6922187,0.9980188
63,6374,0.11487029,0.20568892,0.54535186,0.8061303,1.0350865
63,6375,0.12652381,0.1900445,0.40455952,0.77413166,1.0322258
63,6376,0.11819987,0.25426802,0.43504402,0.7763933,1.0387607
63,6377,0.15815476,0.34106728,0.55204135,0.82051367,1.0547353
63,6378,0.33795175,0.762831,0.97726774,0.8784667,1.0085443
63,6379,0.17313783,0.3740327,0.71213114,0.842882,0.99712443
63,6380,0.3063208,0.21088842,0.47285357,0.75241256,0.9536385
63,6381,0.23972932,0.28319696,0.72887206,0.79681426,0.96028584
63,6382,0.09822243,0.1409009,0.36876926,0.7101265,0.99906516
63,6383,0.25138283,0.17736395,0.27564052,0.6651009,0.98903877
63,6384,0.1398421,0.13713208,0.18515228,0.55341244,0.93232924
63,6385,0.034960523,0.10016745,0.24220802,0.5943744,0.9362411
